subject_id,course_code,semester,active,subject_name,professor,department,grade,subject_type,class_method,credits,is_night,wishlist_count,wishlist_user_count,required_count,avg_wishlist_priority,timetable_count,timetable_user_count,combined_user_count,total_saved_actions,first_wishlist_at,last_wishlist_at,first_timetable_at,last_timetable_at
10052,,,True,도시문화정책론,이창길,도시행정학과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 02:59:39.632594,2026-02-04 02:59:39.632594
10064,,,True,동양윤리사상,이선경,윤리교육과,2.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 00:30:32.552491,2026-02-02 00:30:32.552491
10065,,,True,사회윤리,이상원,윤리교육과,2.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 00:31:06.276348,2026-02-02 00:31:06.276348
10066,,,True,서양고전과윤리,윤영돈,윤리교육과,2.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 02:10:42.461904,2026-02-02 02:10:42.461904
10068,,,True,윤리교육현장세미나,김윤경,윤리교육과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 00:31:20.833845,2026-02-02 00:31:20.833845
10069,,,True,한국불교윤리,박성일,윤리교육과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 02:10:51.631577,2026-02-02 02:10:51.631577
10071,,,True,다문화교육론,이슬기,윤리교육과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 03:52:51.267190,2026-02-03 03:52:51.267190
10072,,,True,동양고전과윤리,김윤경,윤리교육과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 02:10:58.302732,2026-02-02 02:10:58.302732
10074,,,True,자기설계세미나 I,이형우,역사교육과,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 03:42:32.854386,2026-02-04 03:42:32.854386
10075,,,True,서양사개론및지도법,김정욱,역사교육과,1.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 03:42:16.805793,2026-02-04 03:42:16.805793
10076,,,True,한국사개론및지도법,이형우,역사교육과,1.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 03:42:08.033544,2026-02-04 03:42:08.033544
10077,,,True,한국고대사,신유아,역사교육과,1.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 14:17:41.301162,2026-02-03 14:17:41.301162
10085,,,True,서양 근현대사 연습,김정욱,역사교육과,3.0,전심,OFFLINE,3,False,1,1,0,3.0,0,0,1,1,2026-02-02 08:13:20.706361,2026-02-02 08:13:20.706361,,
10087,,,True,한국사회경제사,정다혜,역사교육과,4.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 12:32:10.601477,2026-02-02 12:32:10.601477
10094,,,True,유아과학교육,안효진,유아교육과,2.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 02:00:44.070862,2026-02-03 02:00:44.070862
10095,,,True,아동건강교육,정윤주,유아교육과,2.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 02:00:38.958393,2026-02-03 02:00:38.958393
10096,,,True,유아사회교육,김현경,유아교육과,2.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 02:00:48.639026,2026-02-03 02:00:48.639026
10104,,,True,수영교수법1,성선경,체육교육과,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 04:01:48.609968,2026-02-03 04:01:48.609968
10105,,,True,육상교수법1,유창완,체육교육과,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 04:02:40.789463,2026-02-03 04:02:40.789463
10106,,,True,자기설계세미나 I,박정준,체육교육과,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 04:02:49.109510,2026-02-03 04:02:49.109510
10107,,,True,체조교수법1,류영,체육교육과,1.0,전기,OFFLINE,1,True,0,0,0,,1,1,1,1,,,2026-02-03 04:02:43.447682,2026-02-03 04:02:43.447682
10108,,,True,체육사·철학,민은지,체육교육과,1.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 04:02:52.725956,2026-02-03 04:02:52.725956
10109,,,True,테니스교수법,이승용,체육교육과,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 07:35:37.929385,2026-02-03 07:35:37.929385
10110,,,True,특수체육,최강원,체육교육과,1.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 07:36:14.242315,2026-02-03 07:36:14.242315
10119,,,True,운동생리학,이승용,체육교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 16:16:06.961821,2026-02-02 16:16:06.961821
10120,,,True,운동역학,양종현,체육교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 16:16:10.022692,2026-02-02 16:16:10.022692
10121,,,True,체육교수학습론,박정준,체육교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 16:16:14.840852,2026-02-02 16:16:14.840852
10122,,,True,배드민턴교수법,미배정,체육교육과,3.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-02 16:16:20.368630,2026-02-02 16:16:20.368630
10124,,,True,종합실기(3),이승용,체육교육과,3.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-02 16:16:24.544292,2026-02-02 16:16:24.544292
10125,,,True,축구교수법,미배정,체육교육과,3.0,전심,OFFLINE,1,True,0,0,0,,1,1,1,1,,,2026-02-02 16:16:25.985263,2026-02-02 16:16:25.985263
10149,,,True,미분기하2,이동선,수학교육과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 15:06:48.669095,2026-02-03 15:06:48.669095
10151,,,True,수학논리및논술에관한교육,왕효원,수학교육과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 15:06:45.215408,2026-02-03 15:06:45.215408
10161,,,True,일본어교과교육론,최현필,일어교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 11:06:44.405612,2026-02-02 11:06:44.405612
10162,,,True,디지털콘텐츠제작교육,홍영일,일어교육과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 04:23:39.194671,2026-02-02 04:23:39.194671
10164,,,True,일본어작문,조선영,일어교육과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 04:22:55.511818,2026-02-02 04:22:55.511818
10165,,,True,일어교육현장세미나,한세환,일어교육과,3.0,전심,OFFLINE,3,True,0,0,0,,1,1,1,1,,,2026-02-02 04:26:38.074588,2026-02-02 04:26:38.074588
10170,,,True,영어문장연습,신양숙,영어교육과,1.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 09:26:48.233329,2026-02-02 09:26:48.233329
10176,,,True,영어교과교재연구및지도법,김혜영,영어교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 05:58:48.662054,2026-02-02 05:58:48.662054
10177,,,True,영어음성음운론,정예지,영어교육과,3.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 06:29:33.331352,2026-02-04 06:29:33.331352
10182,,,True,자기설계세미나,김윤신,국어교육과,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-02 15:05:19.911967,2026-02-02 15:05:19.911967
10183,,,True,국어교육론,박주형,국어교육과,1.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 15:05:08.105495,2026-02-02 15:05:08.105495
10184,,,True,의사소통교육론,김평원,국어교육과,1.0,전핵,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 15:05:11.538611,2026-02-02 15:05:11.538611
10194,,,True,다문화생태문학교육세미나,박주형,국어교육과,3.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 10:45:16.720715,2026-02-04 10:45:16.720715
10197,,,True,국어교육과창의융합세미나,박주형,국어교육과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 00:55:03.907921,2026-02-02 00:55:03.907921
10201,,,True,자기설계세미나 I,임명주,운동건강학부,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-22 18:26:59.201365,2026-02-22 18:26:59.201365
10209,,,True,수영기초,전재희,운동건강학부,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 00:21:04.477512,2026-02-04 00:21:04.477512
10210,,,True,수영기초,전재희,운동건강학부,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 04:26:45.557226,2026-02-03 04:26:45.557226
10213,,,True,웨이트트레이닝,황순범,운동건강학부,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 04:29:04.269807,2026-02-03 04:29:04.269807
10227,,,True,인도어스포츠,신기성,운동건강학부,2.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 02:26:43.527010,2026-02-04 02:26:43.527010
10241,,,True,운동발달학습,성창훈,운동건강학부,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 07:44:27.411931,2026-02-02 07:44:27.411931
10247,,,True,필드골프,성창훈,운동건강학부,3.0,전심,OFFLINE,1,False,1,1,0,3.0,0,0,1,1,2026-02-04 03:39:09.364997,2026-02-04 03:39:09.364997,,
10248,,,True,필드골프,성창훈,운동건강학부,3.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 04:18:19.934170,2026-02-04 04:18:19.934170
10249,,,True,건강운동관리사세미나,김성언,운동건강학부,4.0,전핵,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 10:10:33.818081,2026-02-04 10:10:33.818081
10254,,,True,스포츠소비자행동론,성호준,운동건강학부,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 10:23:46.399634,2026-02-04 10:23:46.399634
10255,,,True,스포츠영어1,성호준,운동건강학부,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 02:43:25.565434,2026-02-04 02:43:25.565434
10262,,,True,현장지도실습1,성호준,운동건강학부,4.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-02 08:34:55.216755,2026-02-02 08:34:55.216755
10263,,,True,RISE,전경규,스포츠과학부,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 02:51:16.806274,2026-02-04 02:51:16.806274
10264,,,True,기초수영,함경수,스포츠과학부,1.0,전기,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 02:10:16.748103,2026-02-02 02:10:16.748103
10267,,,True,자기설계세미나 I,강년주,스포츠과학부,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-06 02:10:20.273570,2026-02-06 02:10:20.273570
10268,,,True,자기설계세미나 I,윤기준,스포츠과학부,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 11:36:07.633803,2026-02-04 11:36:07.633803
10270,,,True,자기설계세미나 I,박상혁,스포츠과학부,1.0,전기,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 07:21:10.818031,2026-02-04 07:21:10.818031
10277,,,True,체조,김나경,스포츠과학부,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 07:50:02.579827,2026-02-04 07:50:02.579827
10279,,,True,축구,유우람,스포츠과학부,1.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-03 14:38:47.175817,2026-02-03 14:38:47.175817
10301,,,True,Pilates,미배정,스포츠과학부,3.0,전심,OFFLINE,1,False,1,1,0,3.0,0,0,1,1,2026-02-03 05:09:24.903288,2026-02-03 05:09:24.903288,,
10314,,,True,스포츠과학캡스톤디자인1,변경호,스포츠과학부,4.0,전심,OFFLINE,3,False,1,1,0,3.0,0,0,1,1,2026-02-03 05:09:29.089607,2026-02-03 05:09:29.089607,,
10323,,,True,연기입문1,정지호,공연예술학과,1.0,전기,OFFLINE,4,False,0,0,0,,1,1,1,1,,,2026-02-04 11:44:53.934471,2026-02-04 11:44:53.934471
10335,,,True,무대음향실습1,안창용,공연예술학과,2.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 05:23:35.605102,2026-02-03 05:23:35.605102
10336,,,True,무대의상2,임일진,공연예술학과,2.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 06:14:50.716348,2026-02-04 06:14:50.716348
10339,,,True,성격구축실습,황세원,공연예술학과,2.0,전심,OFFLINE,2,True,0,0,0,,1,1,1,1,,,2026-02-04 06:14:58.911927,2026-02-04 06:14:58.911927
10340,,,True,연기화술3,최용진,공연예술학과,2.0,전심,OFFLINE,2,True,0,0,0,,1,1,1,1,,,2026-02-04 06:15:03.597045,2026-02-04 06:15:03.597045
10343,,,True,무대미술2,임일진,공연예술학과,3.0,전핵,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 22:57:01.366979,2026-02-03 22:57:01.366979
10348,,,True,뮤지컬발성2,이창완,공연예술학과,3.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 22:57:17.913999,2026-02-03 22:57:17.913999
10349,,,True,연출기법2,구태환,공연예술학과,3.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 22:57:23.857344,2026-02-03 22:57:23.857344
10352,,,True,카메라연기1,조창열,공연예술학과,3.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-04 05:04:57.343033,2026-02-04 05:04:57.343033
10354,,,True,연극제작4,구태환,공연예술학과,4.0,전심,OFFLINE,4,False,0,0,0,,1,1,1,1,,,2026-02-02 08:51:22.832174,2026-02-02 08:51:22.832174
10357,,,True,프로덕션연구2,임일진,공연예술학과,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 08:53:09.058220,2026-02-02 08:53:09.058220
10391,,,True,타이포와이미지,신민정,디자인학부,2.0,전심,OFFLINE,2,False,1,1,0,3.0,0,0,1,1,2026-02-03 03:12:57.929912,2026-02-03 03:12:57.929912,,
10408,,,True,헬스케어서비스디자인,서명원,디자인학부,3.0,전심,OFFLINE,2,False,1,1,0,3.0,0,0,1,1,2026-02-03 16:09:22.074186,2026-02-03 16:09:22.074186,,
10411,,,True,산업디자인프로젝트,조유석,디자인학부,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 14:52:02.194038,2026-02-03 14:52:02.194038
10414,,,True,영상디자인프로젝트,한혜진,디자인학부,4.0,전심,OFFLINE,2,False,1,1,0,3.0,0,0,1,1,2026-02-02 01:07:48.744768,2026-02-02 01:07:48.744768,,
10415,,,True,제품디자인프로젝트,안혜신,디자인학부,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-03 12:57:29.888818,2026-02-03 12:57:29.888818
10421,,,True,회화재료연구,류주현,서양화전공,2.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 12:55:32.195964,2026-02-02 12:55:32.195964
10422,,,True,동시대회화연구1,한효석,서양화전공,3.0,전핵,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 12:59:06.809510,2026-02-02 12:59:06.809510
10429,,,True,채색기법(1),고찬규,한국화전공,2.0,전핵,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 02:55:09.120554,2026-02-02 02:55:09.120554
10430,,,True,표현과 매체(1),장경애,한국화전공,2.0,전핵,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 02:55:03.595427,2026-02-02 02:55:03.595427
10435,,,True,현장드로잉1,장경애,한국화전공,3.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 00:53:48.141302,2026-02-02 00:53:48.141302
10438,,,True,스튜디오3,송윤주,한국화전공,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 03:31:41.174351,2026-02-02 03:31:41.174351
10447,,,True,영상미술1,허경란,조형예술학부,2.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 12:54:13.900318,2026-02-02 12:54:13.900318
10448,,,True,한지조형1,최익진,조형예술학부,2.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-02 02:59:07.641948,2026-02-02 02:59:07.641948
10454,,,True,예술시장실무,정유나,조형예술학부,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 14:47:18.900022,2026-02-02 14:47:18.900022
10480,,,True,비즈니스프로그래밍3,이채현,데이터과학과,3.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 08:37:33.040853,2026-02-03 08:37:33.040853
10571,,,True,이산수학론,우요섭,정보통신공학과,1.0,전심,BLENDED,3,False,0,0,0,,1,1,1,1,,,2026-02-03 11:02:18.924794,2026-02-03 11:02:18.924794
10604,,,True,딥러닝론,안승환,정보통신공학과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 08:54:30.369759,2026-02-04 08:54:30.369759
10612,,,True,캡스톤디자인(1),안승환,정보통신공학과,4.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 06:39:12.288296,2026-02-04 06:39:12.288296
10613,,,True,캡스톤디자인(1),조원서,정보통신공학과,4.0,전심,OFFLINE,1,False,0,0,0,,1,1,1,1,,,2026-02-04 01:50:10.975258,2026-02-04 01:50:10.975258
10615,,,True,RISE,이승수,컴퓨터공학부,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 07:36:30.307860,2026-02-02 07:36:30.307860
10616,,,True,RISE,이장호,컴퓨터공학부,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 07:17:14.161761,2026-02-02 07:17:14.161761
10628,,,True,프로그래밍입문,미배정,컴퓨터공학부,1.0,전기,OFFLINE,3,False,1,1,0,3.0,0,0,1,1,2026-02-02 15:55:39.380457,2026-02-02 15:55:39.380457,,
10696,,,True,최적설계,박상인,바이오-로봇시스템공학과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 06:14:57.945165,2026-02-04 06:14:57.945165
10697,,,True,RISE,김종우,에너지화학공학과,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 10:37:32.892702,2026-02-02 10:37:32.892702
10699,,,True,RISE,박민범,에너지화학공학과,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 14:34:19.709608,2026-02-02 14:34:19.709608
10721,,,True,이차전지공학,윤정식,에너지화학공학과,4.0,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-02 10:38:56.331380,2026-02-02 10:38:56.331380
10748,,,True,RISE,장태후,신소재공학과,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 12:38:15.971531,2026-02-03 12:38:15.971531
10767,,,True,RISE,최서빈,산업경영공학과,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 10:51:58.915282,2026-02-04 10:51:58.915282
10808,,,True,RISE,변상원,전자공학부,,전심,OFFLINE,3,False,1,1,0,3.0,0,0,1,1,2026-02-04 15:40:50.080300,2026-02-04 15:40:50.080300,,
10864,,,True,대학수학(1),김흥숙,전기공학과,1.0,기교,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-04 06:08:09.811900,2026-02-04 06:08:09.811900
10901,,,True,캡스톤설계(1),김준석,전기공학과,4.0,전심,OFFLINE,2,False,0,0,0,,1,1,1,1,,,2026-02-01 22:50:02.901515,2026-02-01 22:50:02.901515
10906,,,True,RISE,이태선,기계공학과,,전심,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-03 07:34:27.489370,2026-02-03 07:34:27.489370
10917,,,True,물리(1),이영희,기계공학과,1.0,기교,OFFLINE,3,False,1,1,0,3.0,0,0,1,1,2026-02-04 02:18:33.532296,2026-02-04 02:18:33.532296,,
10920,,,True,물리실험(1),송은선,기계공학과,1.0,기교,OFFLINE,1,False,1,1,0,3.0,0,0,1,1,2026-02-04 00:42:46.919286,2026-02-04 00:42:46.919286,,
10926,,,True,물리실험(1),권남오,기계공학과,1.0,기교,OFFLINE,1,False,1,1,0,3.0,0,0,1,1,2026-02-04 02:18:42.730577,2026-02-04 02:18:42.730577,,
10934,,,True,공학수학 1,송병근,기계공학과,2.0,전기,OFFLINE,3,False,0,0,0,,1,1,1,1,,,2026-02-10 01:15:30.144343,2026-02-10 01:15:30.144343
