subject_id,course_code,semester,active,subject_name,professor,department,grade,subject_type,class_method,credits,is_night,schedule_count,schedule_text
10593,,,True,데이터통신,이기영,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"월 2.5-4, 수 1-2.5"
10594,,,True,데이터통신,이기영,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"월 1-2.5, 수 2.5-4"
10595,,,True,빅데이터프로그래밍,안승환,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"화 7-8.5, 수 5.5-7"
10596,,,True,빅데이터프로그래밍,우요섭,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"화 7-8.5, 수 5.5-7"
10597,,,True,선형대수론,김경원,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 목 8.5-10"
10598,,,True,선형대수론,노송,정보통신공학과,3.0,전심,BLENDED,3,False,2,"화 5.5-7, 목 1-2.5"
10599,,,True,운영체제,김영필,정보통신공학과,3.0,전심,BLENDED,3,False,2,"화 1-2.5, 목 5.5-7"
10600,,,True,인터넷설계실습,이은규,정보통신공학과,3.0,전심,BLENDED,2,False,1,월 6-10
10601,,,True,전자장론,강승택,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"화 2.5-4, 목 2.5-4"
10602,,,True,전자회로,강승택,정보통신공학과,3.0,전심,OFFLINE,3,False,2,"수 7-8.5, 목 7-8.5"
10603,,,True,딥러닝론,조경훈,정보통신공학과,4.0,전심,OFFLINE,3,False,2,"월 5.5-7, 목 7-8.5"
10604,,,True,딥러닝론,안승환,정보통신공학과,4.0,전심,OFFLINE,3,False,2,"월 5.5-7, 목 7-8.5"
10605,,,True,무선및이동통신,김도엽,정보통신공학과,4.0,전심,OFFLINE,3,False,2,"수 5.5-7, 목 8.5-10"
10606,,,True,분산클라우드컴퓨팅,김영필,정보통신공학과,4.0,전심,BLENDED,3,False,2,"수 1-2.5, 목 2.5-4"
10607,,,True,수치해석,강승택,정보통신공학과,4.0,전심,BLENDED,3,False,2,"화 7-8.5, 수 2.5-4"
10608,,,True,심화전자회로,이근행,정보통신공학과,4.0,전심,OFFLINE,3,False,2,"월 8.5-10, 수 8.5-10"
10609,,,True,정보보호시스템,이은규,정보통신공학과,4.0,전심,BLENDED,3,False,2,"화 5.5-7, 수 7-8.5"
10610,,,True,캡스톤디자인(1),노송,정보통신공학과,4.0,전심,OFFLINE,1,False,1,목 5-7
10611,,,True,캡스톤디자인(1),이병주,정보통신공학과,4.0,전심,OFFLINE,1,False,1,목 5-7
10612,,,True,캡스톤디자인(1),안승환,정보통신공학과,4.0,전심,OFFLINE,1,False,1,목 5-7
10613,,,True,캡스톤디자인(1),조원서,정보통신공학과,4.0,전심,OFFLINE,1,False,1,목 5-7
10614,,,True,통신시스템설계,전현채,정보통신공학과,4.0,전심,OFFLINE,3,False,2,"월 7-8.5, 화 2.5-4"
10615,,,True,RISE,이승수,컴퓨터공학부,,전심,OFFLINE,3,False,0,
10616,,,True,RISE,이장호,컴퓨터공학부,,전심,OFFLINE,3,False,0,
10617,,,True,RISE,안재균,컴퓨터공학부,,전심,OFFLINE,3,False,0,
10618,,,True,대학수학(1),한상현,컴퓨터공학부,1.0,기교,OFFLINE,3,False,1,목 5-8
10619,,,True,대학수학(1),한상현,컴퓨터공학부,1.0,기교,OFFLINE,3,False,2,"화 1-2.5, 목 2.5-4"
10620,,,True,대학수학(1),한상현,컴퓨터공학부,1.0,기교,OFFLINE,3,False,2,"화 2.5-4, 목 1-2.5"
10621,,,True,이산수학,김지범,컴퓨터공학부,1.0,전기,ONLINE,3,False,1,금 5-8
10622,,,True,컴퓨터공학개론,전혜경,컴퓨터공학부,1.0,전기,OFFLINE,2,False,1,월 2-4
10623,,,True,컴퓨터공학개론,전혜경,컴퓨터공학부,1.0,전기,OFFLINE,2,False,1,월 6-8
10624,,,True,컴퓨터공학개론,전혜경,컴퓨터공학부,1.0,전기,OFFLINE,2,False,1,월 8-10
10625,,,True,프로그래밍입문,채진석,컴퓨터공학부,1.0,전기,OFFLINE,3,False,2,"화 5-7, 수 6-8"
10626,,,True,프로그래밍입문,채진석,컴퓨터공학부,1.0,전기,OFFLINE,3,False,2,"수 2-4, 목 8-10"
10627,,,True,프로그래밍입문,한재현,컴퓨터공학부,1.0,전기,OFFLINE,3,False,2,"화 5-7, 수 6-8"
10628,,,True,프로그래밍입문,미배정,컴퓨터공학부,1.0,전기,OFFLINE,3,False,0,
10629,,,True,확률및통계,김현정,컴퓨터공학부,1.0,전심,OFFLINE,3,False,1,목 4-7
10630,,,True,확률및통계,김현정,컴퓨터공학부,1.0,전심,OFFLINE,3,False,1,목 1-4
10631,,,True,데이터프로그래밍,이장호,컴퓨터공학부,2.0,전핵,ONLINE,3,True,1,화 10-13
10632,,,True,자료구조,김인수,컴퓨터공학부,2.0,전핵,OFFLINE,3,False,2,"수 1-2.5, 금 1-2.5"
10633,,,True,자료구조,안재균,컴퓨터공학부,2.0,전핵,BLENDED,3,False,2,"목 1-2, 금 5-7"
10634,,,True,자료구조,안재균,컴퓨터공학부,2.0,전핵,BLENDED,3,False,2,"수 1-2.5, 금 1-2.5"
10635,,,True,Java언어,허혜선,컴퓨터공학부,2.0,전심,OFFLINE,2,False,1,화 2-5
10636,,,True,Java언어,허혜선,컴퓨터공학부,2.0,전심,OFFLINE,2,False,1,월 2-5
10637,,,True,Java언어,허혜선,컴퓨터공학부,2.0,전심,OFFLINE,2,False,1,월 6-9
10638,,,True,디지털공학,김우일,컴퓨터공학부,2.0,전심,BLENDED,3,False,2,"화 8.5-10, 수 7-8.5"
10639,,,True,디지털공학,김우일,컴퓨터공학부,2.0,전심,BLENDED,3,False,2,"수 8.5-10, 목 8.5-10"
10640,,,True,시뮬레이션 기초 및 실습,김지범,컴퓨터공학부,2.0,전심,OFFLINE,3,False,2,"수 2.5-4, 목 7-8.5"
10641,,,True,시뮬레이션 기초 및 실습,김지범,컴퓨터공학부,2.0,전심,ONLINE,3,False,2,"수 5.5-7, 금 2.5-4"
10642,,,True,정보보호개론,민병준,컴퓨터공학부,2.0,전심,OFFLINE,2,False,1,목 2-4
10643,,,True,정보보호개론,민병준,컴퓨터공학부,2.0,전심,OFFLINE,2,False,1,목 5-7
10644,,,True,기계학습,이상엽,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"수 8.5-10, 목 5.5-7"
10645,,,True,기계학습,김인수,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"수 8.5-10, 목 5.5-7"
10646,,,True,데이터베이스,박기석,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"화 7-8.5, 목 2.5-4"
10647,,,True,데이터베이스,박기석,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"목 7-8.5, 금 5.5-7"
10648,,,True,데이터베이스,이상엽,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"화 7-8.5, 목 2.5-4"
10649,,,True,운영체제,미배정,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,0,
10650,,,True,운영체제,박문주,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
10651,,,True,운영체제,한재현,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
10652,,,True,데이터마이닝,이장호,컴퓨터공학부,3.0,전심,OFFLINE,3,False,2,"화 2.5-4, 금 2.5-4"
10653,,,True,데이터통신,최승식,컴퓨터공학부,3.0,전심,OFFLINE,3,False,2,"화 8.5-10, 목 8.5-10"
10654,,,True,데이터통신,최승식,컴퓨터공학부,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 수 7-8.5"
10655,,,True,사이버공격및방어,이승수,컴퓨터공학부,3.0,전심,OFFLINE,3,False,2,"수 1-2.5, 목 1-2.5"
10656,,,True,웹프로그래밍,박기석,컴퓨터공학부,3.0,전심,ONLINE,3,False,2,"화 1-2.5, 수 5.5-7"
10657,,,True,컴파일러설계,홍윤식,컴퓨터공학부,3.0,전심,OFFLINE,3,False,1,월 7-10
10658,,,True,컴파일러설계,홍윤식,컴퓨터공학부,3.0,전심,OFFLINE,3,False,1,월 2-5
10659,,,True,CAPSTONE DESIGN,박문주,컴퓨터공학부,4.0,전핵,OFFLINE,2,False,1,목 7-10
10660,,,True,CAPSTONE DESIGN,채진석,컴퓨터공학부,4.0,전핵,OFFLINE,2,True,1,화 10-13
10661,,,True,CAPSTONE DESIGN,민병준,컴퓨터공학부,4.0,전핵,OFFLINE,2,False,1,목 7-10
10662,,,True,CAPSTONE DESIGN,이장호,컴퓨터공학부,4.0,전핵,OFFLINE,2,False,1,목 7-10
10663,,,True,CAPSTONE DESIGN,안재균,컴퓨터공학부,4.0,전핵,OFFLINE,2,False,1,목 7-10
10664,,,True,CAPSTONE DESIGN,박종승,컴퓨터공학부,4.0,전핵,OFFLINE,2,False,1,목 7-10
10665,,,True,CAPSTONE DESIGN,이현규,컴퓨터공학부,4.0,전핵,OFFLINE,2,True,1,화 10-13
10666,,,True,네트워크보안,이승수,컴퓨터공학부,4.0,전심,OFFLINE,3,False,2,"수 2.5-4, 목 2.5-4"
10667,,,True,소프트웨어설계,박기석,컴퓨터공학부,4.0,전심,ONLINE,3,False,2,"화 5.5-7, 수 7-8.5"
10668,,,True,엔터테인먼트소프트웨어,박종승,컴퓨터공학부,4.0,전심,ONLINE,3,False,2,"화 7-9, 목 5-7"
10669,,,True,인공지능융합특론,이현규,컴퓨터공학부,4.0,전심,OFFLINE,3,False,2,"월 5.5-7, 수 5.5-7"
10670,,,True,클라우드컴퓨팅,이승수,컴퓨터공학부,4.0,전심,ONLINE,3,False,1,월 7-10
10671,,,True,RISE,조영욱,바이오-로봇시스템공학과,,전심,OFFLINE,3,False,0,
10672,,,True,RISE,김우용,바이오-로봇시스템공학과,,전심,OFFLINE,3,False,0,
10673,,,True,대학수학(1),우현명,바이오-로봇시스템공학과,1.0,기교,OFFLINE,3,False,2,"월 8.5-10, 수 7-8.5"
10674,,,True,화학생물,이탁기,바이오-로봇시스템공학과,1.0,기교,OFFLINE,3,False,1,월 1-4
10675,,,True,공학프로그래밍,김우용,바이오-로봇시스템공학과,1.0,전기,OFFLINE,2,False,1,목 7-10
10676,,,True,공학프로그래밍,김우용,바이오-로봇시스템공학과,1.0,전기,OFFLINE,2,False,1,화 7-10
10677,,,True,자기설계세미나,박상인,바이오-로봇시스템공학과,1.0,전기,OFFLINE,1,False,1,화 5-6
10678,,,True,정역학,박상인,바이오-로봇시스템공학과,1.0,전기,OFFLINE,3,False,2,"월 7-8.5, 수 4-5.5"
10679,,,True,전기회로실험,우현명,바이오-로봇시스템공학과,2.0,전기,OFFLINE,2,False,1,월 2-5
10680,,,True,전기회로실험,조영욱,바이오-로봇시스템공학과,2.0,전기,OFFLINE,2,False,1,목 1-4
10681,,,True,공업수학(2),윤종윤,바이오-로봇시스템공학과,2.0,전핵,OFFLINE,3,False,2,"수 2.5-4, 금 2.5-4"
10682,,,True,재료역학,한유성,바이오-로봇시스템공학과,2.0,전핵,BLENDED,3,False,2,"수 5.5-7, 목 7-8.5"
10683,,,True,전기회로,조영욱,바이오-로봇시스템공학과,2.0,전핵,OFFLINE,3,False,2,"화 2.5-4, 목 5.5-7"
10684,,,True,객체지향프로그래밍,정현두,바이오-로봇시스템공학과,2.0,전심,OFFLINE,2,False,1,월 6-9
10685,,,True,설계공학,박상인,바이오-로봇시스템공학과,3.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 금 8.5-10"
10686,,,True,자동제어,김우용,바이오-로봇시스템공학과,3.0,전핵,OFFLINE,3,False,2,"수 8.5-10, 목 2.5-4"
10687,,,True,기계공학실험,김우용,바이오-로봇시스템공학과,3.0,전심,OFFLINE,2,False,1,화 2-5
10688,,,True,기계진동,윤종윤,바이오-로봇시스템공학과,3.0,전심,OFFLINE,3,False,2,"수 7-8.5, 금 7-8.5"
10689,,,True,생체계측및의공학,조영욱,바이오-로봇시스템공학과,3.0,전심,OFFLINE,3,False,2,"화 7-8.5, 목 8.5-10"
10690,,,True,생체신호및시스템,정현두,바이오-로봇시스템공학과,3.0,전심,OFFLINE,3,False,2,"월 2.5-4, 목 7-8.5"
10691,,,True,수치해석,한유성,바이오-로봇시스템공학과,3.0,전심,ONLINE,3,False,2,"수 2.5-4, 목 5.5-7"
10692,,,True,시스템동역학2,윤종윤,바이오-로봇시스템공학과,3.0,전심,OFFLINE,3,False,2,"월 8.5-10, 화 5.5-7"
10693,,,True,확률및통계,우현명,바이오-로봇시스템공학과,3.0,전심,OFFLINE,3,False,2,"월 7-8.5, 수 5.5-7"
10694,,,True,유한요소구조해석,한유성,바이오-로봇시스템공학과,4.0,전심,OFFLINE,2,False,1,금 5-8
10695,,,True,종합설계프로젝트1,박상인,바이오-로봇시스템공학과,4.0,전심,OFFLINE,1,False,1,화 8-10
10696,,,True,최적설계,박상인,바이오-로봇시스템공학과,4.0,전심,OFFLINE,3,False,2,"월 4-5.5, 수 2.5-4"
10697,,,True,RISE,김종우,에너지화학공학과,,전심,OFFLINE,3,False,0,
10698,,,True,RISE,박영돈,에너지화학공학과,,전심,OFFLINE,3,False,0,
10699,,,True,RISE,박민범,에너지화학공학과,,전심,OFFLINE,3,False,0,
10700,,,True,대학수학(1),문병수,에너지화학공학과,1.0,기교,OFFLINE,3,False,2,"목 2.5-4, 금 2.5-4"
10701,,,True,일반화학(1),노윤호,에너지화학공학과,1.0,전기,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
10702,,,True,일반화학실험(1),정관영,에너지화학공학과,1.0,전기,OFFLINE,1,False,1,월 1-3
10703,,,True,일반화학실험(1),정관영,에너지화학공학과,1.0,전기,OFFLINE,1,False,1,월 3-5
10704,,,True,공학수학 1,윤정식,에너지화학공학과,2.0,전핵,OFFLINE,3,False,2,"화 4-5.5, 목 4-5.5"
10705,,,True,물리화학 1,권오중,에너지화학공학과,2.0,전핵,OFFLINE,3,False,2,"수 1-2.5, 목 2.5-4"
10706,,,True,유기화학 1,김진호,에너지화학공학과,2.0,전핵,OFFLINE,3,False,2,"화 1-2.5, 수 5.5-7"
10707,,,True,유체역학,박민범,에너지화학공학과,2.0,전핵,OFFLINE,3,False,2,"화 8.5-10, 목 1-2.5"
10708,,,True,화학공학양론,김종우,에너지화학공학과,2.0,전핵,OFFLINE,3,False,2,"월 2.5-4, 화 2.5-4"
10709,,,True,화학공학입문,노윤호,에너지화학공학과,2.0,전심,OFFLINE,3,False,2,"월 4-5.5, 화 7-8.5"
10710,,,True,공정설계및제어,김종우,에너지화학공학과,3.0,전핵,OFFLINE,3,False,2,"월 1-2.5, 수 1-2.5"
10711,,,True,반응공학,노윤호,에너지화학공학과,3.0,전핵,OFFLINE,3,False,2,"화 5.5-7, 목 4-5.5"
10712,,,True,에너지화공기초실험,권오중,에너지화학공학과,3.0,전핵,OFFLINE,2,False,1,목 6-10
10713,,,True,에너지화공기초실험,노윤호,에너지화학공학과,3.0,전핵,OFFLINE,2,False,1,수 6-10
10714,,,True,열전달,이재훈,에너지화학공학과,3.0,전핵,OFFLINE,3,False,2,"월 4-5.5, 수 2.5-4"
10715,,,True,고분자공학,박영돈,에너지화학공학과,3.0,전심,ONLINE,3,False,2,"월 7-8.5, 금 1-2.5"
10716,,,True,기기분석 2,박영돈,에너지화학공학과,3.0,전심,ONLINE,3,False,2,"수 4-5.5, 금 2.5-4"
10717,,,True,화공수치해석개론,김종우,에너지화학공학과,3.0,전심,OFFLINE,3,False,2,"월 5.5-7, 화 1-2.5"
10718,,,True,에너지변환및저장실험,이재훈,에너지화학공학과,4.0,전핵,OFFLINE,2,False,1,월 6-10
10719,,,True,에너지변환및저장실험,윤정식,에너지화학공학과,4.0,전핵,OFFLINE,2,False,1,월 6-10
10720,,,True,반도체공정,권오중,에너지화학공학과,4.0,전심,OFFLINE,3,False,2,"화 1-2.5, 목 1-2.5"
10721,,,True,이차전지공학,윤정식,에너지화학공학과,4.0,전심,OFFLINE,3,False,2,"월 2.5-4, 수 2.5-4"
10722,,,True,촉매개론,박민범,에너지화학공학과,4.0,전심,OFFLINE,3,False,2,"수 1-2.5, 목 2.5-4"
10723,,,True,캡스톤 디자인 화공설계,이재훈,에너지화학공학과,4.0,전심,OFFLINE,3,False,2,"월 1-2.5, 화 2.5-4"
10724,,,True,RISE,백동현,안전공학과,,전심,OFFLINE,3,False,0,
10725,,,True,RISE,오태근,안전공학과,,전심,OFFLINE,3,False,0,
10726,,,True,RISE,송창근,안전공학과,,전심,OFFLINE,3,False,0,
10727,,,True,RISE,이민철,안전공학과,,전심,OFFLINE,3,False,0,
10728,,,True,RISE,김태훈,안전공학과,,전심,OFFLINE,3,False,0,
10729,,,True,RISE,최재헌,안전공학과,,전심,OFFLINE,3,False,0,
10730,,,True,대학수학(1),유성민,안전공학과,1.0,기교,OFFLINE,3,False,2,"수 2.5-4, 목 5.5-7"
10731,,,True,대학화학,오세영,안전공학과,1.0,기교,OFFLINE,3,False,1,목 1-4
10732,,,True,물리(1),김완선,안전공학과,1.0,기교,OFFLINE,3,False,1,목 7-10
10733,,,True,안전공학개론,김태훈,안전공학과,1.0,전기,OFFLINE,3,False,2,"월 8-10, 화 9-10"
10734,,,True,안전관리론,송창근,안전공학과,2.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
10735,,,True,인간공학,백동현,안전공학과,2.0,전핵,OFFLINE,3,False,2,"화 7-8.5, 목 5.5-7"
10736,,,True,재료역학,최재헌,안전공학과,2.0,전핵,OFFLINE,3,False,2,"화 2.5-4, 수 7-8.5"
10737,,,True,열역학,이민철,안전공학과,2.0,전심,ONLINE,3,False,2,"화 5.5-7, 토 1-2.5"
10738,,,True,전기공학기초,이택형,안전공학과,2.0,전심,OFFLINE,3,False,1,금 7-10
10739,,,True,토질역학,오태근,안전공학과,2.0,전심,ONLINE,3,False,2,"금 2.5-4, 토 0-1"
10740,,,True,화학안전공학,이홍주,안전공학과,3.0,전핵,OFFLINE,3,False,1,월 1-4
10741,,,True,건설재료학,오태근,안전공학과,3.0,전심,OFFLINE,3,False,2,"수 5.5-7, 목 2.5-4"
10742,,,True,방화공학,이민철,안전공학과,3.0,전심,OFFLINE,3,False,2,"월 5.5-7, 수 7-8.5"
10743,,,True,산업안전심리,백동현,안전공학과,3.0,전심,ONLINE,3,False,2,"금 2.5-4, 토 1-2.5"
10744,,,True,수리수문학,송창근,안전공학과,3.0,전심,BLENDED,3,False,2,"화 2.5-4, 토 2.5-4"
10745,,,True,건설안전관련법규,오태근,안전공학과,4.0,전심,OFFLINE,3,False,2,"월 2.5-4, 화 5.5-7"
10746,,,True,기계요소안전설계,최재헌,안전공학과,4.0,전심,OFFLINE,3,False,2,"화 7-8.5, 목 5.5-7"
10747,,,True,안전경영시스템,구권호,안전공학과,4.0,전심,OFFLINE,3,False,1,월 7-10
10748,,,True,RISE,장태후,신소재공학과,,전심,OFFLINE,3,False,0,
10749,,,True,대학수학(1),장일승,신소재공학과,1.0,기교,OFFLINE,3,False,2,"목 7-8.5, 금 2.5-4"
10750,,,True,대학화학,이미경,신소재공학과,1.0,기교,ONLINE,3,False,2,"월 7-8.5, 화 5.5-7"
10751,,,True,물리(1),김완선,신소재공학과,1.0,기교,OFFLINE,3,False,1,목 1-4
10752,,,True,에너지재료공학개론,이미경,신소재공학과,2.0,전기,BLENDED,3,False,2,"월 2.5-4, 화 4-5.5"
10753,,,True,전자재료공학개론,김다빈,신소재공학과,2.0,전기,OFFLINE,3,False,2,"월 7-8.5, 화 7-8.5"
10754,,,True,기초전기화학,명재하,신소재공학과,2.0,전핵,OFFLINE,3,False,2,"수 2.5-4, 목 2.5-4"
10755,,,True,현대물리학,이한보람,신소재공학과,2.0,전핵,BLENDED,3,False,2,"월 8.5-10, 수 7-8.5"
10756,,,True,금속재료,김정곤,신소재공학과,2.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 5.5-7"
10757,,,True,재료의전기적성질,박재윤,신소재공학과,3.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 1-2.5"
10758,,,True,재료컴퓨터해석,장태후,신소재공학과,3.0,전핵,OFFLINE,3,False,2,"화 2.5-4, 목 8.5-10"
10759,,,True,반도체나노공정1,이한보람,신소재공학과,3.0,전심,BLENDED,3,False,2,"월 2.5-4, 화 7-8.5"
10760,,,True,분말야금학,김정곤,신소재공학과,3.0,전심,OFFLINE,3,False,2,"수 8.5-10, 목 4-5.5"
10761,,,True,재료물리화학(2),장태후,신소재공학과,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 수 7-8.5"
10762,,,True,재료전자기학,장태후,신소재공학과,3.0,전심,OFFLINE,3,False,2,"월 4-5.5, 수 2.5-4"
10763,,,True,상변태,김정곤,신소재공학과,4.0,전핵,OFFLINE,3,False,2,"화 5.5-7, 목 7-8.5"
10764,,,True,신소재세미나,명재하,신소재공학과,4.0,전핵,OFFLINE,1,True,1,화 18-11
10765,,,True,신소재연료전지공학,명재하,신소재공학과,4.0,전심,OFFLINE,3,False,2,"수 7-8.5, 목 4-5.5"
10766,,,True,재료의자기및광학적성질,박재윤,신소재공학과,4.0,전심,OFFLINE,3,False,2,"월 8.5-10, 수 4-5.5"
10767,,,True,RISE,최서빈,산업경영공학과,,전심,OFFLINE,3,False,0,
10768,,,True,대학수학(1),정유정,산업경영공학과,1.0,기교,OFFLINE,3,False,1,목 1-4
10769,,,True,대학수학(1),이미혜,산업경영공학과,1.0,기교,OFFLINE,3,False,1,목 1-4
10770,,,True,산업경영공학개론,장석화,산업경영공학과,1.0,전심,OFFLINE,3,False,1,월 7-10
10771,,,True,산업경영공학개론,장석화,산업경영공학과,1.0,전심,OFFLINE,3,False,1,월 2.5-5.5
10772,,,True,생성형AI활용,이준혁,산업경영공학과,1.0,전심,ONLINE,3,True,2,"화 10-11.5, 목 10-11.5"
10773,,,True,확률및통계(1),류도현,산업경영공학과,2.0,전기,OFFLINE,3,False,2,"월 5.5-7, 목 4-5.5"
10774,,,True,확률및통계(1),류도현,산업경영공학과,2.0,전기,OFFLINE,3,False,2,"월 7-8.5, 목 5.5-7"
10775,,,True,인간공학,최서빈,산업경영공학과,2.0,전핵,OFFLINE,3,False,2,"월 8.5-10, 수 7-8.5"
10776,,,True,인간공학,최서빈,산업경영공학과,2.0,전핵,OFFLINE,3,False,2,"월 4-5.5, 수 5.5-7"
10777,,,True,확정적경영과학,이종헌,산업경영공학과,2.0,전핵,OFFLINE,3,False,2,"월 1-2.5, 수 2.5-4"
10778,,,True,확정적경영과학,이종헌,산업경영공학과,2.0,전핵,OFFLINE,3,False,2,"월 2.5-4, 수 4-5.5"
10779,,,True,데이터베이스,이세린,산업경영공학과,2.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 8.5-10"
10780,,,True,제품개발프로세스,박기정,산업경영공학과,3.0,전핵,OFFLINE,3,False,2,"화 1-2.5, 목 5.5-7"
10781,,,True,제품개발프로세스,박기정,산업경영공학과,3.0,전핵,OFFLINE,3,False,2,"화 2.5-4, 목 7-8.5"
10782,,,True,품질공학,정영배,산업경영공학과,3.0,전핵,OFFLINE,3,False,1,금 7-10
10783,,,True,품질공학,정영배,산업경영공학과,3.0,전핵,OFFLINE,3,False,1,금 2-5
10784,,,True,금융공학개론,정지혁,산업경영공학과,3.0,전심,OFFLINE,3,False,2,"수 1-2.5, 목 4-5.5"
10785,,,True,데이터마이닝,류도현,산업경영공학과,3.0,전심,OFFLINE,3,False,2,"화 4-5.5, 목 8.5-10"
10786,,,True,생산통제,김병수,산업경영공학과,3.0,전심,BLENDED,3,False,2,"화 5.5-7, 수 5.5-7"
10787,,,True,인간공학적실험평가론,최서빈,산업경영공학과,3.0,전심,OFFLINE,3,False,2,"화 7-8.5, 수 2.5-4"
10788,,,True,최적화모형및응용,이종헌,산업경영공학과,3.0,전심,OFFLINE,3,False,2,"월 8.5-10, 목 2.5-4"
10789,,,True,시스템종합설계,유우식,산업경영공학과,4.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 8.5-10"
10790,,,True,시스템종합설계,김병수,산업경영공학과,4.0,전핵,OFFLINE,3,False,2,"월 7-8.5, 수 7-8.5"
10791,,,True,시스템종합설계,이세린,산업경영공학과,4.0,전핵,OFFLINE,3,False,2,"월 8.5-10, 수 5.5-7"
10792,,,True,강화학습,정지혁,산업경영공학과,4.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 2.5-4"
10793,,,True,기업과안전,김철홍,산업경영공학과,4.0,전심,OFFLINE,3,False,1,화 5.5-8.5
10794,,,True,스마트물류,이준혁,산업경영공학과,4.0,전심,OFFLINE,3,False,2,"화 4-5.5, 수 4-5.5"
10795,,,True,스마트제조및자동화,김성균,산업경영공학과,4.0,전심,OFFLINE,3,False,1,금 2-5
10796,,,True,회로이론및실습,송준영,반도체융합전공,2.0,전핵,OFFLINE,3,True,2,"월 5-7, 목 9-11"
10797,,,True,CAD알고리즘,김교선,반도체융합전공,2.0,전심,ONLINE,3,False,2,"월 1-2.5, 수 4-5.5"
10798,,,True,회로이론,박창주,전자공학전공,2.0,전핵,OFFLINE,3,False,2,"월 2.5-4, 목 1-2.5"
10799,,,True,회로이론,박창주,전자공학전공,2.0,전핵,OFFLINE,3,False,2,"월 7-8.5, 목 5.5-7"
10800,,,True,회로이론,김태훈,전자공학전공,2.0,전핵,OFFLINE,3,False,2,"화 8.5-10, 목 7-8.5"
10801,,,True,전파공학,김영현,전자공학전공,3.0,전심,OFFLINE,3,False,1,목 7-10
10802,,,True,전파공학,윤영노,전자공학전공,3.0,전심,OFFLINE,3,False,2,"월 4-5.5, 목 4-5.5"
10803,,,True,전파공학,윤영노,전자공학전공,3.0,전심,OFFLINE,3,False,2,"월 5.5-7, 목 7-8.5"
10804,,,True,통신이론,윤석현,전자공학전공,3.0,전심,OFFLINE,3,False,2,"월 8.5-10, 수 8.5-10"
10805,,,True,이동통신공학,윤석현,전자공학전공,4.0,전심,OFFLINE,3,False,2,"수 5.5-7, 목 5.5-7"
10806,,,True,RISE,이영훈,전자공학부,,전심,OFFLINE,3,False,0,
10807,,,True,RISE,정은교,전자공학부,,전심,OFFLINE,3,False,0,
10808,,,True,RISE,변상원,전자공학부,,전심,OFFLINE,3,False,0,
10809,,,True,대학수학(1),정유정,전자공학부,1.0,기교,OFFLINE,3,False,1,화 2-5
10810,,,True,대학수학(1),이혜경,전자공학부,1.0,기교,OFFLINE,3,False,1,화 2-5
10811,,,True,대학수학(1),김흥숙,전자공학부,1.0,기교,OFFLINE,3,False,1,화 2-5
10812,,,True,물리(1),김말진,전자공학부,1.0,기교,OFFLINE,3,False,1,화 7-10
10813,,,True,물리(1),이영희,전자공학부,1.0,기교,OFFLINE,3,False,1,화 7-10
10814,,,True,물리(1),강유리,전자공학부,1.0,기교,OFFLINE,3,False,1,화 7-10
10815,,,True,선형대수학,변윤식,전자공학부,1.0,기교,OFFLINE,3,False,2,"월 5.5-7, 목 8.5-10"
10816,,,True,선형대수학,변윤식,전자공학부,1.0,기교,OFFLINE,3,False,2,"월 2.5-4, 목 7-8.5"
10817,,,True,선형대수학,변윤식,전자공학부,1.0,기교,OFFLINE,3,False,2,"월 7-8.5, 목 2.5-4"
10818,,,True,소프트웨어입문,김교선,전자공학부,1.0,전기,OFFLINE,3,True,2,"월 10-11.5, 수 10-11.5"
10819,,,True,소프트웨어입문,김교선,전자공학부,1.0,전기,OFFLINE,3,False,2,"월 5.5-7, 수 7-8.5"
10820,,,True,소프트웨어입문,김교선,전자공학부,1.0,전기,OFFLINE,3,False,2,"월 7-8.5, 화 5.5-7"
10821,,,True,복소함수및벡터,구경헌,전자공학부,2.0,기교,OFFLINE,3,False,2,"수 1-2.5, 금 2.5-4"
