schedule_id,subject_id,subject_name,professor,department,grade,subject_type,day_of_week,start_time,end_time,duration
11597,9372,영상으로읽는서양문학,김계영,교양,,심교,화,3.0,6.0,3.0
11598,9373,영상으로읽는서양문학,김계영,교양,,심교,수,3.0,6.0,3.0
11599,9377,요가와명상,하지혜,교양,,심교,월,2.0,4.0,2.0
11600,9378,요가와명상,하지혜,교양,,심교,월,4.0,6.0,2.0
11601,9379,우리가살고있는신비한지구,최윤성,교양,,심교,금,6.0,9.0,3.0
11602,9380,우리가살고있는신비한지구,최윤성,교양,,심교,금,2.0,5.0,3.0
11603,9382,음악과사회,김희진,교양,,심교,화,5.0,8.0,3.0
11604,9383,음악과스토리텔링으로읽는글로벌KCulture,김규,교양,,심교,목,7.0,10.0,3.0
11605,9384,음악으로읽는세계문화사,김희진,교양,,심교,화,1.0,4.0,3.0
11606,9385,이슬람세계의이해,김효정,교양,,심교,월,7.0,10.0,3.0
11607,9386,이슬람세계의이해,김효정,교양,,심교,월,10.0,13.0,3.0
11608,9387,인간과우주,정연철,교양,,심교,월,7.0,10.0,3.0
11609,9388,인간과우주,정연철,교양,,심교,월,10.0,13.0,3.0
11610,9392,인권법과젠더감수성,김영진,교양,,심교,수,4.0,7.0,3.0
11611,9393,인문사회과학과텍스트마이닝,추교남,교양,,심교,수,4.0,7.0,3.0
11612,9394,인성건강과인문치료,윤영돈,교양,,심교,화,7.0,10.0,3.0
11613,9395,일본문화의이해,박진한,교양,,심교,화,2.5,4.0,1.5
11614,9396,종교와문화,정용택,교양,,심교,월,6.0,9.0,3.0
11615,9397,종교와문화,정용택,교양,,심교,월,2.0,5.0,3.0
11616,9398,지식나눔과사회공헌,이영수,교양,,심교,화,11.0,13.0,2.0
11617,9399,처음하는기타연주,김현승,교양,,심교,수,6.0,8.0,2.0
11618,9400,처음하는기타연주,김현승,교양,,심교,수,4.0,6.0,2.0
11619,9401,처음하는기타연주,김현승,교양,,심교,수,8.0,10.0,2.0
11620,9402,처음하는기타연주,권정구,교양,,심교,목,3.0,5.0,2.0
11621,9403,처음하는기타연주,권정구,교양,,심교,목,5.0,7.0,2.0
11622,9404,처음하는기타연주,조예리,교양,,심교,화,8.0,10.0,2.0
11623,9405,처음하는기타연주,조예리,교양,,심교,화,6.0,8.0,2.0
11624,9406,첨단바이오산업과미래기술,이동택,교양,,심교,화,5.5,7.0,1.5
11625,9407,초급자유형,김민철,교양,,심교,수,3.0,5.0,2.0
11626,9408,취업을위한글쓰기와말하기,이승윤,교양,,심교,수,1.0,4.0,3.0
11627,9409,케이뮤직의이해와기타연주,권정구,교양,,심교,목,10.0,13.0,3.0
11628,9410,클래식음악입문,김준희,교양,,심교,수,1.0,4.0,3.0
11629,9411,토익리딩집중,이은재,교양,,심교,목,4.0,6.0,2.0
11630,9412,프랑스문화와예술,김영은,교양,,심교,금,5.0,8.0,3.0
11631,9413,피아노능숙하게다루기,최정윤,교양,,심교,목,2.0,4.0,2.0
11632,9414,피아노능숙하게다루기,김준희,교양,,심교,수,6.0,8.0,2.0
11633,9415,피클볼,변경호,교양,,심교,수,6.0,8.0,2.0
11634,9419,한국문화의뉴웨이브,장영은,교양,,심교,금,4.0,7.0,3.0
11635,9420,한국미술과미,송윤주,교양,,심교,화,2.0,5.0,3.0
11636,9421,한국사회와노동문제,이재성,교양,,심교,목,5.0,8.0,3.0
11637,9422,한국사회와노동문제,이재성,교양,,심교,목,1.0,4.0,3.0
11638,9423,한국사회의발전과변동이해,김민정,교양,,심교,수,10.0,13.0,3.0
11639,9424,한국사회의사회과학적이해,김민정,교양,,심교,수,7.0,10.0,3.0
11640,9425,한국생활과학업,정미진,교양,,심교,월,7.0,9.0,2.0
11641,9426,한국어글쓰기1,김정현,교양,,심교,화,1.0,4.0,3.0
11642,9427,한국어글쓰기2,안희제,교양,,심교,화,1.0,4.0,3.0
11643,9428,한국어문화읽기1,김정현,교양,,심교,목,7.0,10.0,3.0
11644,9429,한국어문화읽기2,안희제,교양,,심교,목,7.0,10.0,3.0
11645,9430,한국어발표와토론1,김정현,교양,,심교,목,1.0,4.0,3.0
11646,9431,한국어발표와토론2,안희제,교양,,심교,목,1.0,4.0,3.0
11647,9432,한국의역사와문화,미배정,교양,,심교,금,1.0,4.0,3.0
11648,9433,한국의역사와문화,미배정,교양,,심교,금,5.0,8.0,3.0
11649,9434,한국전근대사의이해,신유아,교양,,심교,월,5.5,7.0,1.5
11650,9435,한류의이해,조지민,교양,,심교,목,6.0,9.0,3.0
11651,9436,한반도와유라시아,조형진,교양,,심교,수,5.5,7.0,1.5
11652,9437,한자와중국어,안성재,교양,,심교,화,4.0,7.0,3.0
11653,9438,헌법과시민의식,김영진,교양,,심교,화,4.0,7.0,3.0
11654,9439,혁신과창업,창업지원단,교양,,심교,화,1.0,4.0,3.0
11655,9440,현대사회와사회복지,남은지,교양,,심교,화,7.0,10.0,3.0
11656,9441,현대사회와스포츠,김민철,교양,,심교,화,8.0,10.0,2.0
11657,9442,현대사회와인성,신승원,교양,,심교,화,10.0,13.0,3.0
11658,9443,현대사회와인성,신승원,교양,,심교,화,7.0,10.0,3.0
11659,9444,협상의심리와전략,고보민,교양,,심교,목,5.0,8.0,3.0
11660,9445,회계원리와세무의이해,홍기용,교양,,심교,수,7.0,10.0,3.0
11776,9561,대학수학(1),유성민,교양,1.0,기교,월,1.0,2.5,1.5
11777,9561,대학수학(1),유성민,교양,1.0,기교,화,1.0,2.5,1.5
11778,9562,대학수학(1),이윤복,교양,1.0,기교,월,1.0,2.5,1.5
11779,9562,대학수학(1),이윤복,교양,1.0,기교,화,1.0,2.5,1.5
11888,9671,민법총칙,맹광호,법학부,1.0,전기,목,2.5,5.5,3.0
11889,9672,민법총칙,맹광호,법학부,1.0,전기,목,7.0,10.0,3.0
11890,9673,법학개론,노영돈,법학부,1.0,전기,화,7.0,8.5,1.5
11891,9673,법학개론,노영돈,법학부,1.0,전기,수,4.0,5.5,1.5
11892,9674,법학개론,노영돈,법학부,1.0,전기,화,5.5,7.0,1.5
11893,9674,법학개론,노영돈,법학부,1.0,전기,수,2.5,4.0,1.5
11894,9677,물권법2,진도왕,법학부,2.0,전심,월,7.0,8.5,1.5
11895,9677,물권법2,진도왕,법학부,2.0,전심,화,7.0,8.5,1.5
11896,9678,물권법2,진도왕,법학부,2.0,전심,월,5.5,7.0,1.5
11897,9678,물권법2,진도왕,법학부,2.0,전심,화,5.5,7.0,1.5
11898,9679,헌법(2),김영진,법학부,2.0,전심,수,8.5,10.0,1.5
11899,9679,헌법(2),김영진,법학부,2.0,전심,목,5.5,7.0,1.5
11900,9680,헌법(2),김영진,법학부,2.0,전심,수,7.0,8.5,1.5
11901,9680,헌법(2),김영진,법학부,2.0,전심,목,4.0,5.5,1.5
11902,9681,형법각론,정배근,법학부,2.0,전심,화,2.5,4.0,1.5
11903,9681,형법각론,정배근,법학부,2.0,전심,수,2.5,4.0,1.5
11904,9682,형법각론,정배근,법학부,2.0,전심,화,5.5,7.0,1.5
11905,9682,형법각론,정배근,법학부,2.0,전심,수,5.5,7.0,1.5
11906,9683,민사소송법(1),김호,법학부,3.0,전핵,월,5.5,7.0,1.5
11907,9683,민사소송법(1),김호,법학부,3.0,전핵,화,8.5,10.0,1.5
11908,9684,민사소송법(1),김호,법학부,3.0,전핵,월,4.0,5.5,1.5
11909,9684,민사소송법(1),김호,법학부,3.0,전핵,화,7.0,8.5,1.5
11910,9685,형사소송법,정배근,법학부,3.0,전핵,화,8.5,10.0,1.5
11911,9685,형사소송법,정배근,법학부,3.0,전핵,목,4.0,5.5,1.5
11912,9686,국제거래법,장석영,법학부,3.0,전심,화,5.5,7.0,1.5
11913,9686,국제거래법,장석영,법학부,3.0,전심,목,5.5,7.0,1.5
11914,9688,국제투자법,장석영,법학부,3.0,전심,월,7.0,8.5,1.5
11915,9688,국제투자법,장석영,법학부,3.0,전심,수,7.0,8.5,1.5
11916,9689,노동법2,이태현,법학부,3.0,전심,화,4.0,5.5,1.5
11917,9689,노동법2,이태현,법학부,3.0,전심,목,2.5,4.0,1.5
11918,9690,채권각론,맹광호,법학부,3.0,전심,화,2.5,5.5,3.0
11919,9691,행정법각론,김수진,법학부,3.0,전심,수,2.5,4.0,1.5
11920,9691,행정법각론,김수진,법학부,3.0,전심,목,2.5,4.0,1.5
11921,9692,환경법,남상택,법학부,3.0,전심,금,5.5,8.5,3.0
11922,9693,국제기구법,장석영,법학부,4.0,전심,월,4.0,5.5,1.5
11923,9693,국제기구법,장석영,법학부,4.0,전심,수,4.0,5.5,1.5
11924,9694,법여성학,김수진,법학부,4.0,전심,화,7.0,8.5,1.5
11925,9694,법여성학,김수진,법학부,4.0,전심,수,7.0,8.5,1.5
11926,9695,산업재해보상보험법,이태현,법학부,4.0,전심,월,4.0,5.5,1.5
11927,9695,산업재해보상보험법,이태현,법학부,4.0,전심,수,5.5,7.0,1.5
11928,9696,상속법,진도왕,법학부,4.0,전심,수,5.5,7.0,1.5
11929,9696,상속법,진도왕,법학부,4.0,전심,목,5.5,7.0,1.5
11930,9697,중국투자법,김호,법학부,4.0,전심,화,2.5,4.0,1.5
11931,9697,중국투자법,김호,법학부,4.0,전심,수,2.5,4.0,1.5
11932,9698,행정구제법,김수진,법학부,4.0,전심,화,5.5,7.0,1.5
11933,9698,행정구제법,김수진,법학부,4.0,전심,수,5.5,7.0,1.5
11934,9699,헌법연습 I,김영진,법학부,4.0,전심,화,2.5,4.0,1.5
11935,9699,헌법연습 I,김영진,법학부,4.0,전심,목,7.0,8.5,1.5
11936,9700,형법종합연습,정배근,법학부,4.0,전심,목,7.0,10.0,3.0
11937,9700,형법종합연습,정배근,법학부,4.0,전심,금,10.0,13.0,3.0
11938,9701,전공설계세미나,홍다현,자유전공학부,1.0,전심,월,4.0,7.0,3.0
11939,9702,전공설계세미나,홍다현,자유전공학부,1.0,전심,화,1.0,4.0,3.0
11940,9703,전공설계세미나,홍다현,자유전공학부,1.0,전심,화,4.0,7.0,3.0
11941,9704,전공설계세미나,주현식,자유전공학부,1.0,전심,목,1.0,4.0,3.0
11942,9705,전공설계세미나,양선진,자유전공학부,1.0,전심,목,7.0,10.0,3.0
11943,9706,전공설계세미나,주현식,자유전공학부,1.0,전심,목,7.0,10.0,3.0
11944,9707,전공설계세미나,양선진,자유전공학부,1.0,전심,목,1.0,4.0,3.0
11945,9708,전공설계세미나,양선진,자유전공학부,1.0,전심,목,4.0,7.0,3.0
11946,9709,전공설계세미나,주현식,자유전공학부,1.0,전심,목,4.0,7.0,3.0
11947,9711,경제지표와시각화1,최재용,IBE전공,1.0,전기,금,4.0,7.0,3.0
11948,9712,자기설계세미나,권재현,IBE전공,1.0,전기,수,7.0,8.0,1.0
11949,9713,초급한국어회화1,명희원,IBE전공,1.0,전심,화,7.0,9.0,2.0
11950,9713,초급한국어회화1,명희원,IBE전공,1.0,전심,목,4.0,5.0,1.0
11951,9714,한국어입문1,명희원,IBE전공,1.0,전심,화,2.0,4.0,2.0
11952,9714,한국어입문1,명희원,IBE전공,1.0,전심,목,6.0,7.0,1.0
11953,9715,중급한국어회화1,명희원,IBE전공,2.0,전기,화,6.0,7.0,1.0
11954,9715,중급한국어회화1,명희원,IBE전공,2.0,전기,목,7.0,9.0,2.0
11955,9716,경제학원론1,김윤경,IBE전공,2.0,전핵,화,2.5,4.0,1.5
11956,9716,경제학원론1,김윤경,IBE전공,2.0,전핵,금,2.5,4.0,1.5
11957,9717,재무수학,권재현,IBE전공,2.0,전핵,월,1.0,2.5,1.5
11958,9717,재무수학,권재현,IBE전공,2.0,전핵,수,1.0,2.5,1.5
11959,9718,실용대학한국어,명희원,IBE전공,2.0,전심,화,4.0,5.0,1.0
11960,9718,실용대학한국어,명희원,IBE전공,2.0,전심,목,2.0,4.0,2.0
11961,9719,응용경제통계학,권재현,IBE전공,2.0,전심,수,5.5,7.0,1.5
11962,9719,응용경제통계학,권재현,IBE전공,2.0,전심,목,10.0,11.5,1.5
11963,9720,기업재무,김윤경,IBE전공,3.0,전핵,화,4.0,5.5,1.5
11964,9720,기업재무,김윤경,IBE전공,3.0,전핵,금,4.0,5.5,1.5
11965,9721,IBE커뮤니케이션,차형석,IBE전공,3.0,전심,월,4.0,7.0,3.0
11966,9722,금융시장학,최재용,IBE전공,3.0,전심,금,7.0,10.0,3.0
11967,9723,마케팅과학,차형석,IBE전공,3.0,전심,월,1.0,4.0,3.0
11968,9724,경쟁과전략,권재현,IBE전공,4.0,전심,화,10.0,11.5,1.5
11969,9724,경쟁과전략,권재현,IBE전공,4.0,전심,수,2.5,4.0,1.5
11970,9725,동아시아특강,이호철,IBE전공,4.0,전심,월,7.0,10.0,3.0
11971,9726,스마트물류개론,송상화,스마트물류공학전공,1.0,전기,월,2.5,4.0,1.5
11972,9726,스마트물류개론,송상화,스마트물류공학전공,1.0,전기,수,2.5,4.0,1.5
11973,9727,자기설계세미나,김우중,스마트물류공학전공,1.0,전기,화,9.0,10.0,1.0
11974,9728,데이터분석,서한석,스마트물류공학전공,2.0,전핵,목,5.0,8.0,3.0
11975,9729,화물운송론,이향숙,스마트물류공학전공,2.0,전핵,월,5.5,7.0,1.5
11976,9729,화물운송론,이향숙,스마트물류공학전공,2.0,전핵,화,4.0,5.5,1.5
11977,9730,물류와모빌리티,안승범,스마트물류공학전공,2.0,전심,월,7.0,8.5,1.5
11978,9730,물류와모빌리티,안승범,스마트물류공학전공,2.0,전심,화,2.5,4.0,1.5
11979,9731,물류운영관리,민윤홍,스마트물류공학전공,2.0,전심,수,2.5,4.0,1.5
11980,9731,물류운영관리,민윤홍,스마트물류공학전공,2.0,전심,목,2.5,4.0,1.5
11981,9732,해상운송론,이해찬,스마트물류공학전공,2.0,전심,수,7.0,10.0,3.0
11982,9733,경영과학,민윤홍,스마트물류공학전공,3.0,전핵,수,5.5,7.0,1.5
11983,9733,경영과학,민윤홍,스마트물류공학전공,3.0,전핵,목,5.5,7.0,1.5
11984,9734,계량물류분석론,송상화,스마트물류공학전공,3.0,전핵,화,8.5,10.0,1.5
11985,9734,계량물류분석론,송상화,스마트물류공학전공,3.0,전핵,목,8.5,10.0,1.5
11986,9735,프로젝트투자및관리,김우중,스마트물류공학전공,3.0,전심,화,7.0,8.5,1.5
11987,9735,프로젝트투자및관리,김우중,스마트물류공학전공,3.0,전심,목,7.0,8.5,1.5
11988,9736,물류비즈니스분석,서진성,스마트물류공학전공,4.0,전핵,월,10.0,13.0,3.0
11989,9737,시뮬레이션,민윤홍,스마트물류공학전공,4.0,전핵,수,8.5,10.0,1.5
11990,9737,시뮬레이션,민윤홍,스마트물류공학전공,4.0,전핵,목,8.5,10.0,1.5
11991,9738,물류GIS,이향숙,스마트물류공학전공,4.0,전심,월,7.0,8.5,1.5
11992,9738,물류GIS,이향숙,스마트물류공학전공,4.0,전심,화,7.0,8.5,1.5
11993,9740,경제학원론,김종인,동북아국제통상전공,1.0,전기,월,8.5,10.0,1.5
11994,9740,경제학원론,김종인,동북아국제통상전공,1.0,전기,화,7.0,8.5,1.5
11995,9741,경제학적사고와통계,한도숙,동북아국제통상전공,1.0,전기,화,8.5,10.0,1.5
11996,9741,경제학적사고와통계,한도숙,동북아국제통상전공,1.0,전기,목,5.5,7.0,1.5
11997,9742,러시아어입문,정영순,동북아국제통상전공,1.0,전심,월,5.0,7.0,2.0
11998,9742,러시아어입문,정영순,동북아국제통상전공,1.0,전심,목,2.0,4.0,2.0
11999,9743,일본어입문,기타우치 다이토,동북아국제통상전공,1.0,전심,화,5.0,7.0,2.0
12000,9743,일본어입문,기타우치 다이토,동북아국제통상전공,1.0,전심,목,2.0,4.0,2.0
12001,9743,일본어입문,기타우치 다이토,동북아국제통상전공,1.0,전심,금,3.0,5.0,2.0
12002,9744,중국어입문,전걸,동북아국제통상전공,1.0,전심,월,6.0,8.0,2.0
12003,9744,중국어입문,전걸,동북아국제통상전공,1.0,전심,수,7.0,9.0,2.0
12004,9745,거시경제론,김부용,동북아국제통상전공,2.0,전핵,월,7.0,8.5,1.5
12005,9745,거시경제론,김부용,동북아국제통상전공,2.0,전핵,수,7.0,8.5,1.5
12006,9746,국제무역론,한도숙,동북아국제통상전공,2.0,전핵,화,5.5,7.0,1.5
12007,9746,국제무역론,한도숙,동북아국제통상전공,2.0,전핵,목,8.5,10.0,1.5
12008,9747,러시아경제론,성원용,동북아국제통상전공,2.0,전심,화,7.0,8.5,1.5
12009,9747,러시아경제론,성원용,동북아국제통상전공,2.0,전심,수,2.5,4.0,1.5
12010,9748,러시아어독해작문(2),정영순,동북아국제통상전공,2.0,전심,화,3.0,5.0,2.0
12011,9748,러시아어독해작문(2),정영순,동북아국제통상전공,2.0,전심,목,4.0,6.0,2.0
12012,9749,미국경제이론과정책,한도숙,동북아국제통상전공,2.0,전심,화,7.0,8.5,1.5
12013,9749,미국경제이론과정책,한도숙,동북아국제통상전공,2.0,전심,수,8.5,10.0,1.5
12014,9750,미시데이터분석,김지영,동북아국제통상전공,2.0,전심,월,4.0,5.5,1.5
12015,9750,미시데이터분석,김지영,동북아국제통상전공,2.0,전심,목,1.0,2.5,1.5
12016,9751,미중화폐금융론,김민수,동북아국제통상전공,2.0,전심,화,9.0,10.0,1.0
12017,9751,미중화폐금융론,김민수,동북아국제통상전공,2.0,전심,목,4.0,6.0,2.0
12018,9752,영어독해작문(2),Cruz Jr Fidel Richard,동북아국제통상전공,2.0,전심,수,3.0,5.0,2.0
12019,9752,영어독해작문(2),Cruz Jr Fidel Richard,동북아국제통상전공,2.0,전심,금,1.0,3.0,2.0
12020,9753,일본경제론,김종인,동북아국제통상전공,2.0,전심,화,8.5,10.0,1.5
12021,9753,일본경제론,김종인,동북아국제통상전공,2.0,전심,수,8.5,10.0,1.5
12022,9754,일본어독해작문(2),기타우치 다이토,동북아국제통상전공,2.0,전심,목,6.0,8.0,2.0
12023,9754,일본어독해작문(2),기타우치 다이토,동북아국제통상전공,2.0,전심,금,1.0,3.0,2.0
12024,9755,중국어독해작문(2),전걸,동북아국제통상전공,2.0,전심,월,18.0,11.0,-7.0
12025,9755,중국어독해작문(2),전걸,동북아국제통상전공,2.0,전심,화,1.0,3.0,2.0
12026,9756,중급러시아경제강독,성원용,동북아국제통상전공,2.0,전심,화,8.5,10.0,1.5
12027,9756,중급러시아경제강독,성원용,동북아국제통상전공,2.0,전심,수,5.5,7.0,1.5
12028,9757,중급러시아어회화,정영순,동북아국제통상전공,2.0,전심,화,1.0,3.0,2.0
12029,9757,중급러시아어회화,정영순,동북아국제통상전공,2.0,전심,목,6.0,8.0,2.0
12030,9758,중급영어회화,Cruz Jr Fidel Richard,동북아국제통상전공,2.0,전심,수,1.0,3.0,2.0
12031,9758,중급영어회화,Cruz Jr Fidel Richard,동북아국제통상전공,2.0,전심,금,8.0,10.0,2.0
12032,9759,중급일본어회화,기타우치 다이토,동북아국제통상전공,2.0,전심,화,3.0,5.0,2.0
12033,9759,중급일본어회화,기타우치 다이토,동북아국제통상전공,2.0,전심,목,4.0,6.0,2.0
12034,9760,중급중국어회화,전걸,동북아국제통상전공,2.0,전심,화,3.0,5.0,2.0
12035,9760,중급중국어회화,전걸,동북아국제통상전공,2.0,전심,수,18.0,11.0,-7.0
12036,9761,한중경제관계론,김민수,동북아국제통상전공,2.0,전심,화,7.0,8.5,1.5
12037,9761,한중경제관계론,김민수,동북아국제통상전공,2.0,전심,목,7.0,8.5,1.5
12038,9762,금융데이터분석,국세정,동북아국제통상전공,3.0,전심,목,4.0,7.0,3.0
12039,9763,거시자료분석,김부용,동북아국제통상전공,4.0,전심,월,8.5,10.0,1.5
12040,9763,거시자료분석,김부용,동북아국제통상전공,4.0,전심,수,8.5,10.0,1.5
12041,9765,국제통상캡스톤디자인,김지영,동북아국제통상전공,4.0,전심,월,1.0,4.0,3.0
12042,9765,국제통상캡스톤디자인,김지영,동북아국제통상전공,4.0,전심,목,3.0,4.0,1.0
12043,9766,동북아지역통합,김하늬,동북아국제통상전공,4.0,전심,수,1.0,4.0,3.0
12044,9767,미국경제의어제와오늘,한도숙,동북아국제통상전공,4.0,전심,수,7.0,8.5,1.5
12045,9767,미국경제의어제와오늘,한도숙,동북아국제통상전공,4.0,전심,목,7.0,8.5,1.5
12046,9768,일본경제이슈와관점,김종인,동북아국제통상전공,4.0,전심,월,7.0,8.5,1.5
12047,9768,일본경제이슈와관점,김종인,동북아국제통상전공,4.0,전심,수,7.0,8.5,1.5
12048,9775,일반물리학실험,권남오,나노바이오공학전공,1.0,전기,화,2.0,4.0,2.0
12049,9776,일반물리학실험,송은선,나노바이오공학전공,1.0,전기,화,2.0,4.0,2.0
12050,9777,일반물리학실험,함효식,나노바이오공학전공,1.0,전기,화,2.0,4.0,2.0
